type,basisOfRecord,ocurrenceID,rightsHolder,institutionID,institutionCode,collectionCode,datasetName,catalogNumber,recordedBy,sex,lifeStage,reproductiveCondition,molt,eventDate,year,month,day,habitat,habitatVerbatim,country,countryCode,county,municipality,locality,verbatimLocality,elevation,decimalLatitude,decimalLongitude,geodeticDatum,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,scientificName,acceptedNameUsage,Kingdom,phylum,class,order,family,genus,scientificNameAutorship,vernacularNameEnglish,migratoryStatus,weight,weightUnit,weightVerbatim,totalCulmen,totalCulmenUnit,totalCulmenVerbatim,billDepth,billDepthUnit,billDepthVerbatim,billWidth,billWidthUnit,billWidthVerbatim,gape,gapeUnit,gapeVerbatim,wingLength,wingLengthUnit,wingLengthVerbatim,tailLength,tailLengthUnit,tailLengthVerbatim,tarsusLength,tarsusLengthUnit,tarsusLengthVerbatim,totalLength,totalLengthUnit,totalLengthVerbatim
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0361,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0361,"AMVD, JFBG, MBM",Undetermined,,,No molt present,2003-10-28,2003,10,28,,,Colombia,CO,Caldas,Manizales,Universidad de Caldas,"Universidad de Caldas, Jardín Botánico",2100,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Zonotrichia capensis,Zonotrichia capensis,Animal,Chordata,Aves,Passeriformes,Emberizidae,Zonotrichia,"(P.L.Statius Muller, 1776)",Rufous-collared Sparrow,Resident,22,g,,13.75,mm,,6.66,mm,,5.31,mm,,,,,64,mm,,60,mm,,24.6,mm,,135,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0366,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0366,"AMVD, JFBG, MBM",Undetermined,,,Body molt,2003-11-04,2003,11,4,,,Colombia,CO,Caldas,Manizales,Universidad de Caldas,"Universidad de Caldas, Jardín Botánico",2100,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Zonotrichia capensis,Zonotrichia capensis,Animal,Chordata,Aves,Passeriformes,Emberizidae,Zonotrichia,"(P.L.Statius Muller, 1776)",Rufous-collared Sparrow,Resident,21,g,,13.63,mm,,6.48,mm,,6.1,mm,,,,,65,mm,,63,mm,,24.8,mm,,130,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0367,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0367,"AMVD, JFBG, MBM",Male,,,No molt present,2003-10-28,2003,10,28,,,Colombia,CO,Caldas,Manizales,Universidad de Caldas,"Universidad de Caldas, Jardín Botánico",2100,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Zonotrichia capensis,Zonotrichia capensis,Animal,Chordata,Aves,Passeriformes,Emberizidae,Zonotrichia,"(P.L.Statius Muller, 1776)",Rufous-collared Sparrow,Resident,21,g,,13.37,mm,,6.96,mm,,5.45,mm,,,,,67,mm,,68,mm,,26.2,mm,,137,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0370,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0370,"AMVD, JFBG, MBM",Male,,,No molt present,2004-01-17,2004,1,17,,,Colombia,CO,Caldas,Manizales,Universidad de Caldas,"Universidad de Caldas, Jardín Botánico",2100,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Zonotrichia capensis,Zonotrichia capensis,Animal,Chordata,Aves,Passeriformes,Emberizidae,Zonotrichia,"(P.L.Statius Muller, 1776)",Rufous-collared Sparrow,Resident,,,,13.42,mm,,6.28,mm,,5.67,mm,,,,,65,mm,,60,mm,,25.2,mm,,135,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0033,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0033,"AMVD, JFBG, MBM",Undetermined,,,No molt present,2001-10-21,2001,10,21,,,Colombia,CO,Caldas,Manizales,,,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Zenaida auriculata,Zenaida auriculata,Animal,Chordata,Aves,Columbiformes,Columbidae,Zenaida,"(Des Murs, 1847)",Eared Dove,Resident,,,,18.45,mm,,3.8,mm,,4.49,mm,,,,,135,mm,,108,mm,,15,mm,,250,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0037,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0037,"AMVD, JFBG, MBM",Male,,,No molt present,1983-11-01,1983,11,1,,,Colombia,CO,Caldas,Manizales,,Hacienda La Alhambra,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Claravis mondetoura,Claravis mondetoura,Animal,Chordata,Aves,Columbiformes,Columbidae,Claravis,"(Bonaparte, 1856)",Maroon-chested Ground Dove,Resident,,,,17.86,mm,,4.81,mm,,3.44,mm,,,,,117,mm,,85,mm,,17.57,mm,,180,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0038,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0038,"AMVD, JFBG, MBM",Female,,,No molt present,1997-10-01,1997,10,1,,,Colombia,CO,Caldas,Manizales,,Universidad de Caldas,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Geotrygon montana,Geotrygon montana,Animal,Chordata,Aves,Columbiformes,Columbidae,Geotrygon,"(Linnaeus, 1758)",Ruddy Quail-Dove,Resident,,,,19.6,mm,,4.66,mm,,3.95,mm,,,,,138,mm,,90,mm,,20.4,mm,,215,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0039,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0039,"AMVD, JFBG, MBM",Male,,,No molt present,1999-07-07,1999,7,7,,,Colombia,CO,Caldas,Manizales,,Universidad de Caldas,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Geotrygon montana,Geotrygon montana,Animal,Chordata,Aves,Columbiformes,Columbidae,Geotrygon,"(Linnaeus, 1758)",Ruddy Quail-Dove,Resident,,,,19.75,mm,,5.74,mm,,4.99,mm,,,,,135,mm,,90,mm,,19.92,mm,,245,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0348,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0348,"AMVD, JFBG, MBM",Male,,,No molt present,2003-08-27,2003,8,27,,,Colombia,CO,Caldas,Manizales,,Reserva Forestal Protectora Planalto,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Leptotila plumbeiceps,Leptotila plumbeiceps,Animal,Chordata,Aves,Columbiformes,Columbidae,Leptotila,"(P.L.Sclater & Salvin, 1868)",Gray-headed Dove,Resident,,,,20.71,mm,,5.73,mm,,4.83,mm,,,,,145,mm,,110,mm,,28.81,mm,,250,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0388,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0388,"AMVD, JFBG, MBM",Female,,,Body molt,2004-05-31,2004,5,31,,,Colombia,CO,Caldas,Chinchiná,,Reserva Forestal Protectora Planalto,,4.990361,-75.589972,WGS84,4°59'25.30'' N 75°35'23.90'' W,4°59'25.30'' N,75°35'23.90'' W,UTM18,Leptotila verreauxi,Leptotila verreauxi,Animal,Chordata,Aves,Columbiformes,Columbidae,Leptotila,"(Bonaparte, 1855)",White-tipped Dove,Resident,,,,20.38,mm,,,,,4.75,mm,,,,,137,mm,,102,mm,,,,,245,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0394,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0394,"AMVD, JFBG, MBM",Undetermined,,,No molt present,2004-07-17,2004,7,17,,,Colombia,CO,Caldas,Manizales,,,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Columba livia,Columba livia,Animal,Chordata,Aves,Columbiformes,Columbidae,Columba,"(Gmelin, 1789)",Rock Pigeon,Resident,,,,25.53,mm,,5.44,mm,,6.1,mm,,,,,215,mm,,105,mm,,21.32,mm,,280,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0295,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0295,"AMVD, JFBG, MBM",Female,,,Body molt,2002-08-07,2002,8,7,,,Colombia,CO,Caldas,Manizales,,,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Columbina talpacoti,Columbina talpacoti,Animal,Chordata,Aves,Columbiformes,Columbidae,Columbina,"(Temminck, 1810)",Ruddy Ground Dove,Resident,,,,14.81,mm,,3.99,mm,,3.96,mm,,,,,89,mm,,75,mm,,21.4,mm,,173,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0225,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0225,"AMVD, JFBG, MBM",Undetermined,Inmature,,No molt present,2002-06-25,2002,6,25,,,Colombia,CO,Caldas,Villamaría,,PNN Los Nevados,,5.042653,-75.514772,WGS84,"5°02'33.25"" N 75°30'53.18"" W","5°02'33.25"" N","75°30'53.18"" W",UTM18,Zenaida macroura,Zenaida macroura,Animal,Chordata,Aves,Columbiformes,Columbidae,Zenaida,"(Linnaeus, 1758)",Mourning Dove,Migratory,,,,17.8,mm,,3.8,mm,,3.98,mm,,,,,140,mm,,131,mm,,14.34,mm,,265,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0315,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0315,"AMVD, JFBG, MBM",Male,,,No molt present,1982-11-19,1982,11,19,,,Colombia,CO,Caldas,Manizales,,Barrio Chipre,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Zenaida auriculata,Zenaida auriculata,Animal,Chordata,Aves,Columbiformes,Columbidae,Zenaida,"(Des Murs, 1847)",Eared Dove,Resident,,,,18.36,mm,,3.99,mm,,3.55,mm,,,,,150,mm,,115,mm,,15.28,mm,,270,mm,outlier
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0376,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0376,"AMVD, JFBG, MBM",Male,,,No molt present,2004-02-12,2004,2,12,,,Colombia,CO,Caldas,Manizales,,,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Zenaida auriculata,Zenaida auriculata,Animal,Chordata,Aves,Columbiformes,Columbidae,Zenaida,"(Des Murs, 1847)",Eared Dove,Resident,120,g,,18.24,mm,,3.82,mm,,3.46,mm,,,,,145,mm,,110,mm,,15.7,mm,,256,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0034,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0034,"AMVD, JFBG, MBM",Male,,,No molt present,1977-04-26,1977,4,26,,,Colombia,CO,Caldas,Villamaría,,Las Nereidas,,5.042653,-75.514772,WGS84,"5°02'33.25"" N 75°30'53.18"" W","5°02'33.25"" N","75°30'53.18"" W",UTM18,Patagioenas fasciata,Patagioenas fasciata,Animal,Chordata,Aves,Columbiformes,Columbidae,Patagioenas,"(Say, 1823)",Band-tailed Pigeon,Resident,,,,23.51,mm,,5.4,mm,,5.47,mm,,,,,215,mm,,170,mm,,18.44,mm,,380,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0301,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0301,"AMVD, JFBG, MBM",Female,,,No molt present,2002-09-22,2002,9,22,,,Colombia,CO,Caldas,Manizales,,Reserva Forestal Protectora de Río Blanco,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Zentrygon frenata,Zentrygon frenata,Animal,Chordata,Aves,Columbiformes,Columbidae,Zentrygon,"(Tschudi, 1843)",White-throated Quail-Dove,Resident,,,,26.97,mm,,5.87,mm,,5.57,mm,,,,,160,mm,,,,,35.49,mm,,325,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0025,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0025,"AMVD, JFBG, MBM",Undetermined,,,No molt present,2000-11-21,2000,11,21,Forest,Secondary Forest,Colombia,CO,Caldas,Samaná,Corregimiento Florencia,"Corregimiento Florencia, Finca la Abundancia",,5.413047,-74.991464,WGS84,"5°24'46.97"" N 74°59'29.27"" W","5°24'46.97"" N","74°59'29.27"" W",UTM18,Odontophorus erythrops,Odontophorus erythrops,Animal,Chordata,Aves,Galliformes,Odontophoridae,Odontophorus,"(Gould, 1859)",Rufous-fronted Wood-Quail,Resident,,,,21.44,mm,,12.64,mm,,10.05,mm,,,,,150,mm,,60,mm,,33.35,mm,,244,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0041,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0041,"AMVD, JFBG, MBM",Male,,,No molt present,1984-04-13,1984,4,13,,,Colombia,CO,Caldas,Manizales,,,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Coccyzus americanus,Coccyzus americanus,Animal,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus,"(Linnaeus, 1758)",Yellow-billed Cuckoo,Migratory,55,g,,30.46,mm,,7.96,mm,,8.06,mm,,,,,140,mm,,160,mm,,25.03,mm,,290,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0042,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0042,"AMVD, JFBG, MBM",Male,,,No molt present,1978-10-25,1978,10,25,,,Colombia,CO,Caldas,Manizales,,Universidad de Caldas,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Coccyzus americanus,Coccyzus americanus,Animal,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus,"(Linnaeus, 1758)",Yellow-billed Cuckoo,Migratory,55,g,,27.82,mm,,8.26,mm,,7.41,mm,,,,,148,mm,,140,mm,,23.86,mm,,280,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0043,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0043,"AMVD, JFBG, MBM",Undetermined,,,No molt present,,1998,,,,,Colombia,CO,Caldas,Manizales,,Universidad de Caldas,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Coccyzus americanus,Coccyzus americanus,Animal,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus,"(Linnaeus, 1758)",Yellow-billed Cuckoo,Migratory,,,,30.03,mm,,8.8,mm,,7.97,mm,,,,,148,mm,,150,mm,,21.89,mm,,280,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0044,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0044,"AMVD, JFBG, MBM",Female,,,No molt present,1978-11-01,1978,11,1,,,Colombia,CO,Caldas,Manizales,Vereda El Tablazo,,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Coccyzus americanus,Coccyzus americanus,Animal,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus,"(Linnaeus, 1758)",Yellow-billed Cuckoo,Migratory,41,g,,31.8,mm,,8.43,mm,,7.14,mm,,,,,143,mm,,153,mm,,20.24,mm,,299,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0298,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0298,"AMVD, JFBG, MBM",Male,Undetermined,,No molt present,2002-09-17,2002,9,17,,,Colombia,CO,Caldas,Manizales,Universidad de Caldas,"Universidad de Caldas, Jardín Botánico",2100,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Piaya cayana,Piaya cayana,Animal,Chordata,Aves,Cuculiformes,Cuculidae,Piaya,"(Linnaeus, 1766)",Squirrel Cuckoo,Resident,,,,30.83,mm,,10.96,mm,,9.59,mm,,,,,151,mm,,355,mm,,28.96,mm,,500,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0046,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0046,"AMVD, JFBG, MBM",Male,,,No molt present,1973-10-14,1973,10,14,,,Colombia,CO,Caldas,Manizales,,Hacienda la paloma,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Crotophaga ani,Crotophaga ani,Animal,Chordata,Aves,Cuculiformes,Cuculidae,Crotophaga,"(Linnaeus, 1758)",Smooth-billed Ani,Resident,,,,34.57,mm,,24.34,mm,,12.18,mm,,,,,152,mm,,214,mm,,34.8,mm,outlier,370,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0048,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0048,"AMVD, JFBG, MBM",Male,,,No molt present,1976-08-22,1976,8,22,,,Colombia,CO,Caldas,Palestina,Vereda Santágueda,,,5.020219,-75.622811,WGS84,"5°01'12.79"" N 75°37'22.12"" W","5°01'12.79"" N","75°37'22.12"" W",UTM18,Tapera naevia,Tapera naevia,Animal,Chordata,Aves,Cuculiformes,Cuculidae,Tapera,"(Linnaeus, 1766)",Striped Cuckoo,Resident,50,g,,18.49,mm,,8.75,mm,,6,mm,,,,,113,mm,,184,mm,,24.58,mm,,303,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0061,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0061,"AMVD, JFBG, MBM",Male,,,No molt present,1990-04-20,1990,4,20,,,Colombia,CO,Caldas,Manizales,Universidad de Caldas,"Universidad de Caldas, Jardín Botánico",2100,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Chlorostilbon melanorhynchus,Chlorostilbon melanorhynchus,Animal,Chordata,Aves,Apodiformes,Trochilidae,Chlorostilbon,"(Gould, 1860)",Western Emerald,Resident,,,,15.87,mm,,1.32,mm,,1.74,mm,,,,,45,mm,,29,mm,,2.42,mm,,79,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0062,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0062,"AMVD, JFBG, MBM",Male,,,No molt present,1979-01-29,1979,1,29,,,Colombia,CO,Caldas,Manizales,,,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Chlorostilbon melanorhynchus,Chlorostilbon melanorhynchus,Animal,Chordata,Aves,Apodiformes,Trochilidae,Chlorostilbon,"(Gould, 1860)",Western Emerald,Resident,,,,15.23,mm,,2.25,mm,,2.22,mm,,,,,45,mm,,30,mm,,2.32,mm,,80,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0063,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0063,"AMVD, JFBG, MBM",Male,,,No molt present,1993-08-13,1993,8,13,,,Colombia,CO,Caldas,Manizales,,,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Chlorostilbon melanorhynchus,Chlorostilbon melanorhynchus,Animal,Chordata,Aves,Apodiformes,Trochilidae,Chlorostilbon,"(Gould, 1860)",Western Emerald,Resident,,,,15.93,mm,,2.23,mm,,1.74,mm,,,,,44,mm,,30,mm,,2.41,mm,,,,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0064,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0064,"AMVD, JFBG, MBM",Male,,,No molt present,,2001,,,,,Colombia,CO,Caldas,Manizales,,,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Chlorostilbon melanorhynchus,Chlorostilbon melanorhynchus,Animal,Chordata,Aves,Apodiformes,Trochilidae,Chlorostilbon,"(Gould, 1860)",Western Emerald,Resident,3,g,,15.59,mm,,1.96,mm,,2.2,mm,,,,,45,mm,,30,mm,,2.4,mm,,,,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0071,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0071,"AMVD, JFBG, MBM",Female,,,No molt present,,2001,,,,,Colombia,CO,Caldas,Manizales,,Reserva Forestal Protectora de Río Blanco,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Coeligena torquata,Coeligena torquata,Animal,Chordata,Aves,Apodiformes,Trochilidae,Coeligena,"(Boissonneau, 1840)",Collared Inca,Resident,6,g,outlier,38.27,mm,,2.38,mm,,2.54,mm,,,,,80,mm,,57,mm,,,,,144,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0072,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0072,"AMVD, JFBG, MBM",Male,,,No molt present,2000-08-20,2000,8,20,,,Colombia,CO,Caldas,Manizales,,Reserva Forestal Protectora de Río Blanco,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Coeligena torquata,Coeligena torquata,Animal,Chordata,Aves,Apodiformes,Trochilidae,Coeligena,"(Boissonneau, 1840)",Collared Inca,Resident,,,,34.91,mm,,2.45,mm,,2.33,mm,,,,,78,mm,,57,mm,,,,,137,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0066,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0066,"AMVD, JFBG, MBM",Male,,,No molt present,2001-07-05,2001,7,5,,,Colombia,CO,Caldas,Manizales,,,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Amazilia saucerottei,Amazilia saucerottei,Animal,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,"(Delattre & Bourcier, 1846)",Steely-vented Hummingbird,Resident,,,,18.92,mm,,2.6,mm,,2.28,mm,,,,,50,mm,,35,mm,,2.33,mm,,100,mm,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0067,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0067,"AMVD, JFBG, MBM",Undetermined,,,No molt present,1991-05-01,1991,5,1,,,Colombia,CO,Caldas,Manizales,,Universidad de Caldas,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Amazilia tzacatl,Amazilia tzacatl,Animal,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,"(De la Llave, 1833)",Rufous-tailed Hummingbird,Resident,,,,22.71,mm,,2.17,mm,,3.08,mm,,,,,53,mm,,35,mm,,2.72,mm,,85,mm,outlier
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0068,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0068,"AMVD, JFBG, MBM",Undetermined,,,No molt present,1985-10-12,1985,10,12,,,Colombia,CO,Caldas,Manizales,,Reserva Forestal Protectora de Río Blanco,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Adelomyia melanogenys,Adelomyia melanogenys,Animal,Chordata,Aves,Apodiformes,Trochilidae,Adelomyia,"(Fraser, 1840)",Speckled Hummingbird,Resident,,,,15.54,mm,,1.87,mm,,2.25,mm,,,,,53,mm,,40,mm,,2.79,mm,,87,mm,outlier
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0069,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0069,"AMVD, JFBG, MBM",Undetermined,,,No molt present,,2000,,,,,Colombia,CO,Caldas,Manizales,,Reserva Forestal Protectora de Río Blanco,,5.070275,-75.513817,WGS84,"5°04'12.99"" N 75°30'49.74"" W","5°04'12.99"" N","75°30'49.74"" W",UTM18,Adelomyia melanogenys,Adelomyia melanogenys,Animal,Chordata,Aves,Apodiformes,Trochilidae,Adelomyia,"(Fraser, 1840)",Speckled Hummingbird,Resident,,,,18.51,mm,,1.83,mm,,2,mm,,,,,50,mm,,,,,3.11,mm,,,,
PhysicalObject,PreservedSpecimen,UCa:MHNUCa-0349,Universidad de Caldas,Universidad de Caldas,UCa,MHNUCa,CaldasBirds (Project VPU-CA-1557),MHNUCa-0349,"AMVD, JFBG, MBM",Female,,,Body molt,2003-08-27,2003,8,27,,,Colombia,CO,Caldas,Chinchiná,,Reserva Forestal Protectora Planalto,,4.990361,-75.589972,WGS84,4°59'25.30'' N 75°35'23.90'' W,4°59'25.30'' N,75°35'23.90'' W,UTM18,Amazilia saucerottei,Amazilia saucerottei,Animal,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,"(Delattre & Bourcier, 1846)",Steely-vented Hummingbird,Resident,5,g,outlier,20.11,mm,,2.2,mm,,2.32,mm,,,,,49,mm,,34,mm,,2.8,mm,,83,mm,
